客戶代號,客戶簡稱,日  期,發票號碼,幣別,匯率,應收帳款,本幣未收帳款,備註,項目
25005137,中龍站,2022/4/8,ZA90346091,NT$,1,4117,4117,202201 處理費-行銷費用 台塑-中龍站,202201 處理費-行銷費用
25005137,中龍站,2022/4/8,ZA90346092,NT$,1,24,24,202201 處理費-行銷獎勵回饋 台塑-中龍站,202201 處理費-行銷獎勵
25005137,中龍站,2022/4/13,ZA90343617,NT$,1,4542,4542,202202 處理費-行銷費用 台塑-中龍站,202202 處理費-行銷費用
25005137,中龍站,2022/4/13,ZA90343618,NT$,1,80,80,202202 處理費-行銷獎勵回饋 台塑-中龍站,202202 處理費-行銷獎勵
25505956,勝利站,2021/10/29,SY80529669,NT$,1,91,91,202108 處理費-行銷費用 台塑-勝利,202108 處理費-行銷費用
25505956,勝利站,2021/10/29,SY80529768,NT$,1,9814,9814,202109 處理費-行銷費用 台塑-勝利,202109 處理費-行銷費用
25505956,勝利站,2021/10/29,SY80529769,NT$,1,40,40,202109 處理費-行銷獎勵回饋 台塑-勝利,202109 處理費-行銷獎勵
25505956,勝利站,2022/1/10,WY24058261,NT$,1,18940,18940,202110 處理費-行銷費用 台塑-勝利,202110 處理費-行銷費用
25505956,勝利站,2022/1/10,WY24058262,NT$,1,88,88,202110 處理費-行銷獎勵回饋 台塑-勝利,202110 處理費-行銷獎勵
25505956,勝利站,2022/3/25,ZA90345137,NT$,1,20210,20210,202111 處理費-行銷費用 台塑-勝利,202111 處理費-行銷費用
25505956,勝利站,2022/3/25,ZA90345138,NT$,1,176,176,202111 處理費-行銷獎勵回饋 台塑-勝利,202111 處理費-行銷獎勵
25505956,勝利站,2022/3/25,ZA90345234,NT$,1,23928,23928,202112 處理費-行銷費用 台塑-勝利,202112 處理費-行銷費用
25505956,勝利站,2022/3/25,ZA90345235,NT$,1,202,202,202112 處理費-行銷獎勵回饋 台塑-勝利,202112 處理費-行銷獎勵
25505956,勝利站,2022/4/8,ZA90346093,NT$,1,25787,25787,202201 處理費-行銷費用 台塑-勝利,202201 處理費-行銷費用
25505956,勝利站,2022/4/8,ZA90346094,NT$,1,143,143,202201 處理費-行銷獎勵回饋 台塑-勝利,202201 處理費-行銷獎勵
25505956,勝利站,2022/4/13,ZA90343619,NT$,1,28515,28515,202202 處理費-行銷費用 台塑-勝利,202202 處理費-行銷費用
25505956,勝利站,2022/4/13,ZA90343620,NT$,1,128,128,202202 處理費-行銷獎勵回饋 台塑-勝利,202202 處理費-行銷獎勵
25812075,久井保安站,2021/10/29,SY80529770,NT$,1,419,0,202109 處理費-行銷費用 台塑-久井保安站,202109 處理費-行銷費用
25812075,久井保安站,2021/10/29,SY80529771,NT$,1,12,0,202109 處理費-行銷獎勵回饋 台塑-久井保安站,202109 處理費-行銷獎勵
25812075,久井保安站,2022/1/10,WY24058263,NT$,1,968,968,202110 處理費-行銷費用 台塑-久井保安站,202110 處理費-行銷費用
25812075,久井保安站,2022/3/22,ZA90344980,NT$,1,390,390,202111 處理費-行銷費用 台塑-久井保安站,202111 處理費-行銷費用
25812075,久井保安站,2022/3/25,ZA90345236,NT$,1,406,406,202112 處理費-行銷費用 台塑-久井保安站,202112 處理費-行銷費用
25812075,久井保安站,2022/4/8,ZA90346095,NT$,1,473,473,202201 處理費-行銷費用 台塑-久井保安站,202201 處理費-行銷費用
25812075,久井保安站,2022/4/13,ZA90343621,NT$,1,1273,1273,202202 處理費-行銷費用 台塑-久井保安站,202202 處理費-行銷費用
25812075,久井保安站,2022/4/13,ZA90343622,NT$,1,14,14,202202 處理費-行銷獎勵回饋 台塑-久井保安站,202202 處理費-行銷獎勵
25876957,久井白河站,2021/10/29,SY80529772,NT$,1,1693,0,202109 處理費-行銷費用 台塑-久井白河站,202109 處理費-行銷費用
25876957,久井白河站,2021/10/29,SY80529773,NT$,1,2,0,202109 處理費-行銷獎勵回饋 台塑-久井白河站,202109 處理費-行銷獎勵
25876957,久井白河站,2022/1/10,WY24058264,NT$,1,5130,5130,202110 處理費-行銷費用 台塑-久井白河站,202110 處理費-行銷費用
25876957,久井白河站,2022/3/22,ZA90344981,NT$,1,3481,3481,202111 處理費-行銷費用 台塑-久井白河站,202111 處理費-行銷費用
25876957,久井白河站,2022/3/22,,NT$,1,0,0,202111 處理費-行銷獎勵回饋 台塑-久井白河站,202111 處理費-行銷獎勵
25876957,久井白河站,2022/3/25,ZA90345237,NT$,1,2970,2970,202112 處理費-行銷費用 台塑-久井白河站,202112 處理費-行銷費用
25876957,久井白河站,2022/3/25,ZA90345238,NT$,1,8,8,202112 處理費-行銷獎勵回饋 台塑-久井白河站,202112 處理費-行銷獎勵
25876957,久井白河站,2022/4/8,ZA90346096,NT$,1,1861,1861,202201 處理費-行銷費用 台塑-久井白河站,202201 處理費-行銷費用
25876957,久井白河站,2022/4/8,ZA90346097,NT$,1,19,19,202201 處理費-行銷獎勵回饋 台塑-久井白河站,202201 處理費-行銷獎勵
25876957,久井白河站,2022/4/13,ZA90343623,NT$,1,3439,3439,202202 處理費-行銷費用 台塑-久井白河站,202202 處理費-行銷費用
25876957,久井白河站,2022/4/13,ZA90343624,NT$,1,22,22,202202 處理費-行銷獎勵回饋 台塑-久井白河站,202202 處理費-行銷獎勵
25882521,久井北安站,2021/10/29,SY80529774,NT$,1,1065,0,202109 處理費-行銷費用 台塑-久井北安站,202109 處理費-行銷費用
25882521,久井北安站,2022/1/10,WY24058265,NT$,1,1116,1116,202110 處理費-行銷費用 台塑-久井北安站,202110 處理費-行銷費用
25882521,久井北安站,2022/1/10,WY24058266,NT$,1,9,9,202110 處理費-行銷獎勵回饋 台塑-久井北安站,202110 處理費-行銷獎勵
25882521,久井北安站,2022/3/22,ZA90344982,NT$,1,1418,1418,202111 處理費-行銷費用 台塑-久井北安站,202111 處理費-行銷費用
25882521,久井北安站,2022/3/25,ZA90345239,NT$,1,1226,1226,202112 處理費-行銷費用 台塑-久井北安站,202112 處理費-行銷費用
25882521,久井北安站,2022/4/8,ZA90346098,NT$,1,2192,2192,202201 處理費-行銷費用 台塑-久井北安站,202201 處理費-行銷費用
25882521,久井北安站,2022/4/8,ZA90346099,NT$,1,7,7,202201 處理費-行銷獎勵回饋 台塑-久井北安站,202201 處理費-行銷獎勵
25882521,久井北安站,2022/4/13,ZA90343625,NT$,1,3021,3021,202202 處理費-行銷費用 台塑-久井北安站,202202 處理費-行銷費用
25882521,久井北安站,2022/4/13,ZA90343626,NT$,1,5,5,202202 處理費-行銷獎勵回饋 台塑-久井北安站,202202 處理費-行銷獎勵
27359183,指南成泰,2021/10/29,SY80529775,NT$,1,1125,0,202109 處理費-行銷費用 台塑-指南成泰,202109 處理費-行銷費用
27359183,指南成泰,2021/10/29,SY80529776,NT$,1,4,0,202109 處理費-行銷獎勵回饋 台塑-指南成泰,202109 處理費-行銷獎勵
27359183,指南成泰,2022/1/10,WY24058267,NT$,1,4891,0,202110 處理費-行銷費用 台塑-指南成泰,202110 處理費-行銷費用
27359183,指南成泰,2022/1/10,WY24058268,NT$,1,3,0,202110 處理費-行銷獎勵回饋 台塑-指南成泰,202110 處理費-行銷獎勵
27359183,指南成泰,2022/3/22,ZA90344983,NT$,1,5005,5005,202111 處理費-行銷費用 台塑-指南成泰,202111 處理費-行銷費用
27359183,指南成泰,2022/3/22,,NT$,1,0,0,202111 處理費-行銷獎勵回饋 台塑-指南成泰,202111 處理費-行銷獎勵
27359183,指南成泰,2022/3/25,ZA90345240,NT$,1,7325,7325,202112 處理費-行銷費用 台塑-指南成泰,202112 處理費-行銷費用
27359183,指南成泰,2022/3/25,ZA90345241,NT$,1,52,52,202112 處理費-行銷獎勵回饋 台塑-指南成泰,202112 處理費-行銷獎勵
27359183,指南成泰,2022/4/8,ZA90346100,NT$,1,9817,9817,202201 處理費-行銷費用 台塑-指南成泰,202201 處理費-行銷費用
27359183,指南成泰,2022/4/8,ZA90346101,NT$,1,10,10,202201 處理費-行銷獎勵回饋 台塑-指南成泰,202201 處理費-行銷獎勵
27359183,指南成泰,2022/4/13,ZA90343627,NT$,1,9950,9950,202202 處理費-行銷費用 台塑-指南成泰,202202 處理費-行銷費用
27359183,指南成泰,2022/4/13,ZA90343628,NT$,1,36,36,202202 處理費-行銷獎勵回饋 台塑-指南成泰,202202 處理費-行銷獎勵
27387505,潮南站,2021/10/29,SY80529777,NT$,1,362,362,202109 處理費-行銷費用 台塑-潮南站,202109 處理費-行銷費用
27387505,潮南站,2021/10/29,SY80529778,NT$,1,80,80,202109 處理費-行銷獎勵回饋 台塑-潮南站,202109 處理費-行銷獎勵
27387505,潮南站,2022/1/10,WY24058269,NT$,1,2051,2051,202110 處理費-行銷費用 台塑-潮南站,202110 處理費-行銷費用
27387505,潮南站,2022/1/10,WY24058270,NT$,1,84,84,202110 處理費-行銷獎勵回饋 台塑-潮南站,202110 處理費-行銷獎勵
27387505,潮南站,2022/3/22,ZA90344984,NT$,1,1441,1441,202111 處理費-行銷費用 台塑-潮南站,202111 處理費-行銷費用
27387505,潮南站,2022/3/22,ZA90344985,NT$,1,19,19,202111 處理費-行銷獎勵回饋 台塑-潮南站,202111 處理費-行銷獎勵
27387505,潮南站,2022/3/25,ZA90345242,NT$,1,1460,1460,202112 處理費-行銷費用 台塑-潮南站,202112 處理費-行銷費用
27387505,潮南站,2022/3/25,ZA90345243,NT$,1,104,104,202112 處理費-行銷獎勵回饋 台塑-潮南站,202112 處理費-行銷獎勵
27387505,潮南站,2022/4/8,ZA90346102,NT$,1,1911,1911,202201 處理費-行銷費用 台塑-潮南站,202201 處理費-行銷費用
27387505,潮南站,2022/4/8,ZA90346103,NT$,1,59,59,202201 處理費-行銷獎勵回饋 台塑-潮南站,202201 處理費-行銷獎勵
27387505,潮南站,2022/4/13,ZA90343629,NT$,1,3024,3024,202202 處理費-行銷費用 台塑-潮南站,202202 處理費-行銷費用
27387505,潮南站,2022/4/13,ZA90343630,NT$,1,151,151,202202 處理費-行銷獎勵回饋 台塑-潮南站,202202 處理費-行銷獎勵
27401675,員投,2021/10/29,SY80529779,NT$,1,765,0,202109 處理費-行銷費用 台塑-員投,202109 處理費-行銷費用
27401675,員投,2021/10/29,SY80529780,NT$,1,7,0,202109 處理費-行銷獎勵回饋 台塑-員投,202109 處理費-行銷獎勵
27401675,員投,2022/1/10,WY24058271,NT$,1,1667,0,202110 處理費-行銷費用 台塑-員投,202110 處理費-行銷費用
27401675,員投,2022/1/10,WY24058272,NT$,1,14,0,202110 處理費-行銷獎勵回饋 台塑-員投,202110 處理費-行銷獎勵
27401675,員投,2022/3/22,ZA90344986,NT$,1,1976,0,202111 處理費-行銷費用 台塑-員投,202111 處理費-行銷費用
27401675,員投,2022/3/22,ZA90344987,NT$,1,32,0,202111 處理費-行銷獎勵回饋 台塑-員投,202111 處理費-行銷獎勵
27401675,員投,2022/3/25,ZA90345244,NT$,1,2374,0,202112 處理費-行銷費用 台塑-員投,202112 處理費-行銷費用
27401675,員投,2022/3/25,ZA90345245,NT$,1,14,14,202112 處理費-行銷獎勵回饋 台塑-員投,202112 處理費-行銷獎勵
27401675,員投,2022/4/8,ZA90346104,NT$,1,3508,0,202201 處理費-行銷費用 台塑-員投,202201 處理費-行銷費用
27401675,員投,2022/4/8,ZA90346105,NT$,1,85,85,202201 處理費-行銷獎勵回饋 台塑-員投,202201 處理費-行銷獎勵
27401675,員投,2022/4/13,ZA90343631,NT$,1,2002,2002,202202 處理費-行銷費用 台塑-員投,202202 處理費-行銷費用
27401675,員投,2022/4/13,ZA90343632,NT$,1,54,54,202202 處理費-行銷獎勵回饋 台塑-員投,202202 處理費-行銷獎勵
27476788,富麗,2021/10/29,SY80529781,NT$,1,2325,0,202109 處理費-行銷費用 台塑-富麗,202109 處理費-行銷費用
27476788,富麗,2021/12/30,HZ71514528,NT$,1,5155,0,202110 處理費-行銷費用 台塑-富麗,202110 處理費-行銷費用
27476788,富麗,2022/3/22,ZA90344988,NT$,1,3005,0,202111 處理費-行銷費用 台塑-富麗,202111 處理費-行銷費用
27476788,富麗,2022/3/22,ZA90344989,NT$,1,3,0,202111 處理費-行銷獎勵回饋 台塑-富麗,202111 處理費-行銷獎勵
27476788,富麗,2022/3/25,ZA90345246,NT$,1,2658,0,202112 處理費-行銷費用 台塑-富麗,202112 處理費-行銷費用
27476788,富麗,2022/3/25,ZA90345247,NT$,1,82,0,202112 處理費-行銷獎勵回饋 台塑-富麗,202112 處理費-行銷獎勵
27476788,富麗,2022/4/8,ZA90346106,NT$,1,6419,6419,202201 處理費-行銷費用 台塑-富麗,202201 處理費-行銷費用
27476788,富麗,2022/4/8,ZA90346107,NT$,1,86,86,202201 處理費-行銷獎勵回饋 台塑-富麗,202201 處理費-行銷獎勵
27476788,富麗,2022/4/13,ZA90343633,NT$,1,4708,4708,202202 處理費-行銷費用 台塑-富麗,202202 處理費-行銷費用
27476788,富麗,2022/4/13,ZA90343634,NT$,1,84,84,202202 處理費-行銷獎勵回饋 台塑-富麗,202202 處理費-行銷獎勵
27581590,百利中孝站,2021/10/29,SY80529782,NT$,1,1740,1740,202109 處理費-行銷費用 台塑-百利中孝站,202109 處理費-行銷費用
27581590,百利中孝站,2021/10/29,SY80529783,NT$,1,96,96,202109 處理費-行銷獎勵回饋 台塑-百利中孝站,202109 處理費-行銷獎勵
27581590,百利中孝站,2022/1/10,WY24058273,NT$,1,5890,5890,202110 處理費-行銷費用 台塑-百利中孝站,202110 處理費-行銷費用
27581590,百利中孝站,2022/1/10,WY24058274,NT$,1,45,45,202110 處理費-行銷獎勵回饋 台塑-百利中孝站,202110 處理費-行銷獎勵
27581590,百利中孝站,2022/3/22,ZA90344990,NT$,1,5631,5631,202111 處理費-行銷費用 台塑-百利中孝站,202111 處理費-行銷費用
27581590,百利中孝站,2022/3/22,ZA90344991,NT$,1,68,68,202111 處理費-行銷獎勵回饋 台塑-百利中孝站,202111 處理費-行銷獎勵
27581590,百利中孝站,2022/3/25,ZA90345248,NT$,1,5018,5018,202112 處理費-行銷費用 台塑-百利中孝站,202112 處理費-行銷費用
27581590,百利中孝站,2022/3/25,ZA90345249,NT$,1,125,125,202112 處理費-行銷獎勵回饋 台塑-百利中孝站,202112 處理費-行銷獎勵
27581590,百利中孝站,2022/4/8,ZA90346108,NT$,1,7609,7609,202201 處理費-行銷費用 台塑-百利中孝站,202201 處理費-行銷費用
27581590,百利中孝站,2022/4/8,ZA90346109,NT$,1,105,105,202201 處理費-行銷獎勵回饋 台塑-百利中孝站,202201 處理費-行銷獎勵
27581590,百利中孝站,2022/4/13,ZA90343635,NT$,1,9888,9888,202202 處理費-行銷費用 台塑-百利中孝站,202202 處理費-行銷費用
27581590,百利中孝站,2022/4/13,ZA90343636,NT$,1,126,126,202202 處理費-行銷獎勵回饋 台塑-百利中孝站,202202 處理費-行銷獎勵
27848964,東屏,2021/10/29,SY80529784,NT$,1,2215,0,202109 處理費-行銷費用 台塑-東屏,202109 處理費-行銷費用
27848964,東屏,2021/10/29,SY80529785,NT$,1,4,0,202109 處理費-行銷獎勵回饋 台塑-東屏,202109 處理費-行銷獎勵
27848964,東屏,2022/1/10,WY24058275,NT$,1,4743,0,202110 處理費-行銷費用 台塑-東屏,202110 處理費-行銷費用
27848964,東屏,2022/1/10,WY24058276,NT$,1,1,0,202110 處理費-行銷獎勵回饋 台塑-東屏,202110 處理費-行銷獎勵
27848964,東屏,2022/3/22,ZA90344992,NT$,1,4724,0,202111 處理費-行銷費用 台塑-東屏,202111 處理費-行銷費用
27848964,東屏,2022/3/22,ZA90344993,NT$,1,46,0,202111 處理費-行銷獎勵回饋 台塑-東屏,202111 處理費-行銷獎勵
27848964,東屏,2022/3/25,ZA90345250,NT$,1,6265,0,202112 處理費-行銷費用 台塑-東屏,202112 處理費-行銷費用
27848964,東屏,2022/3/25,ZA90345251,NT$,1,26,0,202112 處理費-行銷獎勵回饋 台塑-東屏,202112 處理費-行銷獎勵
27848964,東屏,2022/4/8,ZA90346110,NT$,1,10066,10066,202201 處理費-行銷費用 台塑-東屏,202201 處理費-行銷費用
27848964,東屏,2022/4/8,ZA90346111,NT$,1,28,28,202201 處理費-行銷獎勵回饋 台塑-東屏,202201 處理費-行銷獎勵
27848964,東屏,2022/4/13,ZA90343637,NT$,1,11257,11257,202202 處理費-行銷費用 台塑-東屏,202202 處理費-行銷費用
27848964,東屏,2022/4/13,ZA90343638,NT$,1,36,36,202202 處理費-行銷獎勵回饋 台塑-東屏,202202 處理費-行銷獎勵
27860707,沙鹿中興路站,2021/10/29,SY80529786,NT$,1,759,0,202109 處理費-行銷費用 台塑-沙鹿中興路站,202109 處理費-行銷費用
27860707,沙鹿中興路站,2021/10/29,SY80529787,NT$,1,13,0,202109 處理費-行銷獎勵回饋 台塑-沙鹿中興路站,202109 處理費-行銷獎勵
27860707,沙鹿中興路站,2022/1/10,WY24058277,NT$,1,2481,2481,202110 處理費-行銷費用 台塑-沙鹿中興路站,202110 處理費-行銷費用
27860707,沙鹿中興路站,2022/1/10,WY24058278,NT$,1,2,2,202110 處理費-行銷獎勵回饋 台塑-沙鹿中興路站,202110 處理費-行銷獎勵
27860707,沙鹿中興路站,2022/3/22,ZA90344994,NT$,1,2154,0,202111 處理費-行銷費用 台塑-沙鹿中興路站,202111 處理費-行銷費用
27860707,沙鹿中興路站,2022/3/22,ZA90344995,NT$,1,3,3,202111 處理費-行銷獎勵回饋 台塑-沙鹿中興路站,202111 處理費-行銷獎勵
27860707,沙鹿中興路站,2022/3/25,ZA90345252,NT$,1,4510,4510,202112 處理費-行銷費用 台塑-沙鹿中興路站,202112 處理費-行銷費用
27860707,沙鹿中興路站,2022/3/29,ZA90344994,NT$,1,-2154,0,202111 處理費-行銷費用 台塑-沙鹿中興路站,202111 處理費-行銷費用
27860707,沙鹿中興路站,2022/3/29,ZA90345401,NT$,1,2021,2021,202111 處理費-行銷費用 台塑-沙鹿中興路站,202111 處理費-行銷費用
27860707,沙鹿中興路站,2022/4/8,ZA90346112,NT$,1,6022,6022,202201 處理費-行銷費用 台塑-沙鹿中興路站,202201 處理費-行銷費用
27860707,沙鹿中興路站,2022/4/8,ZA90346113,NT$,1,10,10,202201 處理費-行銷獎勵回饋 台塑-沙鹿中興路站,202201 處理費-行銷獎勵
27860707,沙鹿中興路站,2022/4/13,ZA90343639,NT$,1,7246,7246,202202 處理費-行銷費用 台塑-沙鹿中興路站,202202 處理費-行銷費用
27860707,沙鹿中興路站,2022/4/13,ZA90343640,NT$,1,34,34,202202 處理費-行銷獎勵回饋 台塑-沙鹿中興路站,202202 處理費-行銷獎勵
28631823,南廻,2021/10/29,SY80529788,NT$,1,1027,0,202109 處理費-行銷費用 台塑-南迴,202109 處理費-行銷費用
28631823,南廻,2021/10/29,SY80529789,NT$,1,159,0,202109 處理費-行銷獎勵回饋 台塑-南迴,202109 處理費-行銷獎勵
28631823,南廻,2022/1/10,WY24058279,NT$,1,2087,0,202110 處理費-行銷費用 台塑-南迴,202110 處理費-行銷費用
28631823,南廻,2022/1/10,WY24058280,NT$,1,8,0,202110 處理費-行銷獎勵回饋 台塑-南迴,202110 處理費-行銷獎勵
28631823,南廻,2022/3/22,ZA90344996,NT$,1,3368,0,202111 處理費-行銷費用 台塑-南迴,202111 處理費-行銷費用
28631823,南廻,2022/3/22,ZA90344997,NT$,1,37,0,202111 處理費-行銷獎勵回饋 台塑-南迴,202111 處理費-行銷獎勵
28631823,南廻,2022/3/25,ZA90345253,NT$,1,2291,0,202112 處理費-行銷費用 台塑-南迴,202112 處理費-行銷費用
28631823,南廻,2022/3/25,ZA90345254,NT$,1,67,0,202112 處理費-行銷獎勵回饋 台塑-南迴,202112 處理費-行銷獎勵
28631823,南廻,2022/4/8,ZA90346114,NT$,1,3931,0,202201 處理費-行銷費用 台塑-南迴,202201 處理費-行銷費用
28631823,南廻,2022/4/8,ZA90346115,NT$,1,14,0,202201 處理費-行銷獎勵回饋 台塑-南迴,202201 處理費-行銷獎勵
28631823,南廻,2022/4/13,ZA90343641,NT$,1,4952,0,202202 處理費-行銷費用 台塑-南迴,202202 處理費-行銷費用
